Added,Playtime,Platform,Genres,Stores,Tag,Esrb_rating
183,3,2,Indie,2,steam-trading-cards,No age info
183,4,2,Adventure,1,Steam Achievements,No age info
183,4,1,Casual,1,Steam Achievements,No age info
183,5,4,Adventure,3,Steam Achievements,No age info
183,4,3,RPG,2,Steam Achievements,No age info
183,3,2,RPG,2,Steam Achievements,No age info
183,0,5,Arcade,3,puzzles,No age info
182,7,4,Sports,3,Steam Achievements,No age info
182,3,4,Platformer,4,Steam Achievements,No age info
182,4,3,RPG,2,Steam Achievements,No age info
182,0,2,no genre,2,dlc,No age info
182,0,1,Action,1,role-playing,No age info
182,1,1,Adventure,1,Steam Achievements,No age info
182,2,2,Adventure,2,VR,No age info
182,2,2,Simulation,1,no tag,No age info
182,0,1,RPG,0,no tag,No age info
182,0,1,RPG,1,Multiplayer,No age info
182,1,1,Casual,1,Steam Achievements,No age info
182,1,4,Indie,4,Full controller support,No age info
182,2,2,Action,2,no tag,No age info
182,3,1,Action,1,Steam Achievements,No age info
182,0,1,Action,0,no tag,No age info
182,0,4,Strategy,0,cooperative,No age info
182,1,3,Adventure,1,no tag,No age info
182,1,1,Fighting,1,no tag,Adults Only
182,1,2,RPG,1,role-playing,Adults Only
182,1,1,Indie,1,no tag,Adults Only
182,3,3,Indie,2,Steam Achievements,Adults Only
182,1,1,Action,1,Steam Cloud,Adults Only
182,2,1,Indie,1,Steam Achievements,Adults Only
182,3,3,Indie,1,Steam Achievements,Adults Only
182,4,4,Adventure,2,Steam Achievements,Adults Only
182,5,2,Casual,2,Steam Achievements,Adults Only
182,3,1,Action,1,steam-trading-cards,Adults Only
182,4,1,Indie,1,Steam Achievements,Adults Only
182,1,1,Strategy,1,Multiplayer,Adults Only
182,1,1,Indie,1,Steam Achievements,Adults Only
182,7,3,Strategy,1,Sandbox,Adults Only
182,1,1,no genre,1,VR,Adults Only
182,5,1,RPG,1,Steam Achievements,Adults Only
182,6,1,Indie,1,Multiplayer,Adults Only
182,5,3,Casual,3,Steam Achievements,Adults Only
182,1,2,Arcade,0,Multiplayer,Adults Only
182,1,2,Action,2,Multiplayer,Adults Only
182,4,2,Action,2,Steam Achievements,No age info
182,4,6,RPG,6,Steam Achievements,No age info
181,7,3,Adventure,2,Steam Achievements,No age info
181,0,1,Action,1,exclusive,No age info
181,1,2,Indie,1,Multiplayer,No age info
181,4,6,Adventure,5,Full controller support,No age info
181,4,2,Adventure,1,no tag,No age info
181,1,1,Simulation,0,no tag,No age info
181,1,1,Strategy,0,no tag,No age info
181,4,2,Strategy,1,steam-trading-cards,No age info
181,1,1,Racing,1,Open World,No age info
181,1,1,Strategy,1,Multiplayer,No age info
181,2,1,Simulation,1,Multiplayer,No age info
181,3,1,Indie,1,Steam Achievements,No age info
181,1,1,Simulation,1,Multiplayer,No age info
181,1,1,Sports,1,Multiplayer,No age info
181,1,1,Arcade,2,Steam Achievements,No age info
181,1,1,Simulation,1,Multiplayer,No age info
181,1,1,Casual,1,Steam Achievements,No age info
181,3,4,Indie,4,Steam Achievements,No age info
181,0,1,no genre,1,exclusive,No age info
181,1,3,Action,3,Multiplayer,No age info
181,1,6,RPG,5,Steam Achievements,No age info
181,5,2,Action,2,Steam Achievements,No age info
180,6,3,Shooter,5,no tag,No age info
180,1,1,Indie,1,Multiplayer,No age info
180,2,4,Indie,4,Steam Achievements,No age info
180,2,7,Casual,4,Full controller support,No age info
180,1,1,Indie,1,Multiplayer,No age info
180,1,2,Casual,1,Steam Achievements,No age info
180,2,1,Adventure,0,no tag,No age info
180,1,1,Massively Multiplayer,0,Multiplayer,No age info
180,12,1,RPG,0,Fantasy,No age info
180,8,2,Adventure,1,combat,No age info
180,90,1,RPG,1,Multiplayer,No age info
180,1,1,Indie,1,Steam Achievements,No age info
180,5,3,Action,1,Atmospheric,No age info
180,1,1,RPG,1,role-playing,No age info
180,3,3,Adventure,1,steam-trading-cards,No age info
180,1,1,Action,1,Steam Achievements,No age info
180,1,3,Massively Multiplayer,1,Multiplayer,No age info
180,4,1,RPG,1,Steam Achievements,No age info
180,3,1,Casual,1,Steam Achievements,No age info
180,1,1,Indie,1,Horror,No age info
180,4,2,Indie,1,Steam Achievements,No age info
180,1,3,Indie,2,Steam Achievements,No age info
180,1,1,Indie,1,Steam Achievements,No age info
180,1,1,Action,1,Multiplayer,No age info
180,3,1,Indie,1,Steam Achievements,No age info
180,2,3,Casual,1,Steam Achievements,No age info
180,1,4,Casual,3,Steam Achievements,No age info
180,0,2,Action,1,Mystery,No age info
179,0,1,no genre,1,Multiplayer,No age info
179,1,1,Casual,1,Partial Controller Support,No age info
179,3,2,Casual,2,Steam Achievements,No age info
179,1,4,Action,4,Steam Achievements,No age info
179,3,4,Adventure,2,RPG,No age info
179,0,3,RPG,2,Multiplayer,No age info
179,6,5,Action,2,Horror,No age info
179,6,3,Indie,3,Dungeon Crawler,No age info
179,4,3,Adventure,2,Steam Achievements,No age info
179,1,1,Casual,2,Steam Achievements,No age info
179,0,1,Arcade,0,no tag,No age info
179,1,5,Indie,4,Steam Achievements,No age info
179,0,1,Action,1,exclusive,No age info
179,36,3,RPG,3,Crime,No age info
179,23,4,Arcade,1,Multiplayer,No age info
179,1,4,Shooter,1,no tag,No age info
179,4,1,Indie,1,Steam Achievements,No age info
179,2,5,Adventure,2,Steam Achievements,No age info
179,1,2,Simulation,2,Multiplayer,No age info
179,1,2,Indie,1,Steampunk,No age info
179,2,1,Strategy,1,Agriculture,No age info
179,2,1,Action,2,Multiplayer,No age info
179,1,1,Action,1,Steam Achievements,No age info
179,3,1,Indie,1,steam-trading-cards,No age info
179,0,2,Fighting,2,Multiplayer,No age info
179,2,3,Adventure,3,Multiplayer,No age info
179,5,4,Adventure,3,Steam Achievements,No age info
178,16,1,Indie,1,Steam Achievements,No age info
178,0,3,Casual,4,Steam Achievements,No age info
178,8,1,RPG,2,Steam Achievements,No age info
178,2,7,Casual,7,Steam Achievements,No age info
178,0,1,Casual,1,Free to Play,No age info
178,1,1,Massively Multiplayer,1,Multiplayer,No age info
178,5,5,Adventure,5,Steam Achievements,No age info
178,0,1,Action,0,exclusive,No age info
178,0,1,Indie,1,Twine,No age info
178,2,5,Adventure,2,steam-trading-cards,No age info
178,4,1,Adventure,1,RPG,No age info
178,1,1,Massively Multiplayer,1,Multiplayer,No age info
178,4,4,Adventure,5,Steam Achievements,No age info
178,3,2,Adventure,1,no tag,No age info
178,0,4,Sports,2,Multiplayer,No age info
178,4,1,Indie,1,steam-trading-cards,No age info
178,7,2,Strategy,2,Steam Achievements,No age info
178,1,1,Action,1,Co-op,No age info
178,5,1,Casual,1,steam-trading-cards,No age info
178,4,1,Adventure,1,steam-trading-cards,No age info
178,2,3,Casual,3,Steam Achievements,No age info
178,5,3,Adventure,4,Steam Achievements,Mature
178,4,1,Indie,1,FPS,Mature
178,5,3,Casual,2,Steam Achievements,Mature
178,1,1,Action,1,Multiplayer,Mature
178,2,1,Action,1,Multiplayer,Mature
178,4,3,Casual,1,Steam Achievements,Mature
178,1,2,Indie,1,steam-trading-cards,Mature
178,2,2,Shooter,1,exclusive,Mature
178,1,7,Strategy,5,Steam Achievements,Mature
178,0,1,Action,1,exclusive,Mature
178,0,1,Racing,1,exclusive,Mature
177,1,1,Action,2,Full controller support,Mature
177,8,6,Indie,4,Steam Achievements,Mature
177,0,3,Shooter,1,Multiplayer,Mature
177,0,1,RPG,1,Multiplayer,Mature
177,0,2,Shooter,2,Third-Person Shooter,Mature
177,7,3,Casual,1,Steam Cloud,Mature
177,1,6,Platformer,2,no tag,Mature
177,77,1,Sports,0,no tag,Mature
177,1,1,Casual,1,Atmospheric,Mature
177,3,1,Shooter,1,memory,Adults Only
177,0,2,Sports,1,friends,Adults Only
177,0,1,Action,1,achievements,Adults Only
177,2,3,Indie,2,Full controller support,Adults Only
177,2,5,RPG,3,Steam Achievements,Adults Only
177,1,1,RPG,2,RPG,Adults Only
177,0,3,Fighting,3,no tag,Adults Only
177,2,1,Indie,2,Steam Achievements,Adults Only
177,8,1,Casual,1,Point & Click,Adults Only
177,1,1,Casual,1,Multiplayer,Adults Only
177,4,1,Simulation,1,Steam Achievements,Adults Only
177,3,1,Indie,1,steam-trading-cards,Adults Only
177,4,2,Adventure,2,Steam Achievements,Adults Only
177,1,2,Indie,1,Multiplayer,Adults Only
177,4,2,Adventure,1,Steam Achievements,Adults Only
177,1,2,Adventure,2,Multiplayer,Adults Only
177,4,2,Indie,1,Steam Achievements,Adults Only
177,5,2,Strategy,2,Steam Achievements,Adults Only
177,4,6,Adventure,6,Steam Achievements,Adults Only
176,2,3,Massively Multiplayer,3,Multiplayer,Adults Only
176,1,1,Action,1,Exploration,Everyone 10+
176,11,2,Indie,3,Full controller support,Everyone 10+
176,2,1,Massively Multiplayer,1,Steam Achievements,Everyone 10+
176,2,1,Simulation,1,Steam Achievements,Everyone 10+
176,4,4,Strategy,4,Multiplayer,Everyone 10+
176,1,1,Casual,1,Multiplayer,Everyone 10+
176,0,3,Adventure,0,Comedy,Everyone 10+
176,0,1,no genre,1,Multiplayer,Everyone 10+
176,1,1,Strategy,1,exclusive,Everyone 10+
176,1,2,Sports,1,Steam Achievements,Everyone 10+
176,5,3,Board Games,3,steam-trading-cards,Everyone 10+
176,1,1,Strategy,1,Multiplayer,Everyone 10+
176,4,1,Adventure,1,Steam Achievements,Everyone 10+
176,1,1,Strategy,1,Steam Achievements,Everyone 10+
176,3,1,Action,1,Steam Achievements,Everyone 10+
176,1,1,Action,2,Multiplayer,Everyone 10+
176,1,1,Action,1,Steam Achievements,Everyone 10+
176,1,1,Strategy,1,Multiplayer,Everyone 10+
176,2,3,Arcade,3,Multiplayer,Everyone 10+
176,1,1,Adventure,1,Steam Achievements,Everyone 10+
176,4,5,Strategy,4,Steam Achievements,Everyone
176,1,2,Fighting,2,online,Everyone
176,6,2,Strategy,2,achievements,Everyone
175,2,3,Fighting,3,Steam Achievements,Everyone
175,4,1,Adventure,1,Steam Achievements,Everyone
175,1,2,Simulation,2,Atmospheric,Everyone
175,0,2,RPG,0,Atmospheric,Everyone
175,3,3,Shooter,1,Multiplayer,Everyone
175,0,1,Strategy,0,exclusive,Everyone
175,1,2,no genre,3,Virtual Console -- NES,Everyone
175,1,4,Adventure,3,Multiplayer,Everyone
175,1,1,Strategy,1,Steam Cloud,Everyone
175,1,2,Indie,2,Steam Achievements,Everyone
175,5,1,RPG,1,steam-trading-cards,Everyone
175,8,3,Adventure,2,RPG,Everyone
175,1,2,Action,1,Steam Achievements,Everyone
175,1,1,Strategy,1,Steam Cloud,Everyone
175,1,2,Indie,1,Multiplayer,Everyone
175,1,1,Adventure,2,Point & Click,Everyone
175,4,1,Strategy,1,Steam Achievements,Everyone
175,5,1,Indie,1,steam-trading-cards,No age info
175,1,1,Strategy,1,Steam Cloud,No age info
175,1,1,Strategy,1,Steam Cloud,No age info
175,3,6,Indie,5,Steam Achievements,No age info
175,2,3,Adventure,1,Steam Achievements,No age info
175,1,1,Adventure,1,Steam Achievements,No age info
175,0,1,Shooter,1,exclusive,No age info
175,1,3,Indie,3,Steam Achievements,No age info
175,3,7,Puzzle,4,Steam Achievements,No age info
174,1,3,Strategy,2,Multiplayer,No age info
174,5,3,Simulation,1,Steam Achievements,No age info
174,1,1,Massively Multiplayer,1,Multiplayer,No age info
174,4,2,Action,2,Steam Achievements,No age info
174,0,1,Action,0,Multiplayer,No age info
174,0,4,Sports,0,Multiplayer,No age info
174,0,1,Racing,0,Multiplayer,No age info
174,2,6,Puzzle,6,Great Soundtrack,No age info
174,4,1,RPG,1,Steam Achievements,No age info
174,1,1,Indie,1,Steam Achievements,No age info
174,1,1,Action,0,no tag,No age info
174,0,1,Shooter,0,no tag,No age info
174,2,1,Shooter,1,RPG,No age info
174,6,3,Action,0,Multiplayer,No age info
174,0,1,Simulation,1,Multiplayer,No age info
174,0,2,Arcade,1,achievements,No age info
174,0,1,no genre,1,Multiplayer,No age info
174,3,4,Sports,2,Space,No age info
174,10,2,Arcade,2,role-playing,No age info
174,4,1,Casual,1,steam-trading-cards,No age info
174,2,3,Action,1,steam-trading-cards,No age info
174,3,4,Indie,2,Steam Achievements,No age info
174,1,1,Simulation,2,Classic,No age info
174,3,1,Casual,1,Steam Achievements,No age info
174,4,1,RPG,1,Steam Achievements,No age info
174,4,1,Casual,1,Steam Achievements,No age info
174,5,7,Indie,6,Steam Achievements,No age info
174,1,3,Casual,1,Steam Achievements,No age info
174,4,1,Casual,1,steam-trading-cards,No age info
174,1,1,Adventure,1,Full controller support,No age info
174,3,2,Racing,1,Steam Achievements,No age info
174,4,1,Casual,1,Steam Achievements,No age info
174,3,4,Puzzle,4,Steam Achievements,No age info
174,3,3,Casual,2,steam-trading-cards,No age info
174,4,3,Arcade,2,Steam Achievements,No age info
174,0,2,Adventure,2,Mystery,No age info
173,1,1,Action,1,First-Person,No age info
173,2,7,RPG,6,Steam Achievements,No age info
173,0,2,no genre,0,Multiplayer,No age info
173,0,3,Shooter,0,no tag,No age info
173,5,2,Shooter,1,Space,No age info
173,7,4,Adventure,0,no tag,No age info
173,2,3,Indie,3,Full controller support,No age info
173,0,1,Action,1,Multiplayer,No age info
173,14,1,Strategy,1,no tag,No age info
173,1,1,Adventure,1,Point & Click,No age info
173,1,1,Indie,2,Free to Play,No age info
173,5,1,Casual,2,steam-trading-cards,No age info
173,1,1,Adventure,1,Steam Cloud,No age info
173,1,1,Action,1,Steam Achievements,No age info
173,1,2,Action,1,Steam Achievements,No age info
173,5,3,RPG,1,Steam Achievements,No age info
173,4,1,Adventure,1,Steam Achievements,No age info
173,1,1,Simulation,1,Multiplayer,No age info
173,5,1,Simulation,1,steam-trading-cards,No age info
173,1,2,Action,1,Multiplayer,No age info
173,3,3,Arcade,3,Music,No age info
172,19,3,Sports,3,Steam Achievements,No age info
172,4,7,Action,5,Steam Achievements,No age info
172,2,3,RPG,2,Steam Achievements,No age info
172,2,1,Indie,1,Steam Achievements,No age info
172,281,4,Indie,0,no tag,No age info
172,1,1,Adventure,1,Steam Achievements,No age info
172,1,2,Indie,1,Steam Achievements,No age info
172,1,1,Strategy,0,no tag,No age info
172,0,1,Strategy,1,exclusive,No age info
172,0,2,RPG,1,combat,No age info
172,2,4,Action,1,no tag,No age info
172,5,1,Puzzle,2,steam-trading-cards,No age info
172,1,3,Indie,1,Steam Achievements,No age info
172,1,3,Racing,2,Multiplayer,No age info
172,1,1,RPG,1,Multiplayer,No age info
172,1,3,Action,1,Steam Achievements,No age info
172,3,1,Indie,1,Steam Achievements,No age info
172,3,1,Indie,1,steam-trading-cards,No age info
172,6,3,Indie,3,Steam Achievements,No age info
172,1,2,Action,1,Multiplayer,No age info
172,3,3,Indie,1,Multiplayer,No age info
172,1,1,Indie,1,Gore,No age info
172,1,1,RPG,1,Steam Achievements,No age info
172,2,1,Indie,1,Steam Achievements,No age info
172,4,3,Simulation,2,Steam Achievements,No age info
172,4,2,Adventure,1,steam-trading-cards,No age info
172,1,4,Strategy,3,Steam Achievements,No age info
172,0,1,Platformer,1,Story,No age info
172,1,2,Fighting,2,Dark,No age info
172,3,2,Action,2,Steam Achievements,No age info
172,19,1,RPG,1,Multiplayer,No age info
171,1,2,Action,2,Multiplayer,No age info
171,9,3,RPG,5,Steam Achievements,No age info
171,2,1,Adventure,1,Steam Achievements,No age info
171,1,1,Adventure,1,Partial Controller Support,No age info
171,1,1,Action,1,Multiplayer,No age info
171,1,3,RPG,4,Full controller support,No age info
171,3,2,Casual,1,Steam Achievements,No age info
171,5,1,RPG,1,Steam Achievements,No age info
171,1,1,Indie,1,Steam Achievements,No age info
171,6,5,Adventure,5,Steam Achievements,No age info
171,2,1,Adventure,0,no tag,No age info
171,4,1,Massively Multiplayer,0,no tag,No age info
171,0,1,Action,1,no tag,No age info
171,1,1,Action,1,Multiplayer,No age info
171,1,1,Action,1,Steam Achievements,No age info
171,7,1,Indie,1,steam-trading-cards,No age info
171,1,3,Adventure,1,Story Rich,No age info
171,4,1,Strategy,1,Steam Achievements,No age info
171,1,1,Simulation,1,Multiplayer,No age info
171,2,2,Indie,1,Steam Achievements,No age info
171,3,4,Puzzle,4,Steam Achievements,No age info
171,1,2,Indie,2,Steam Achievements,No age info
171,2,4,Indie,4,Great Soundtrack,No age info
171,4,1,Action,1,Steam Achievements,No age info
171,4,5,Indie,4,Steam Achievements,No age info
171,3,3,Puzzle,2,Steam Achievements,No age info
171,3,5,Sports,3,Steam Achievements,No age info
171,0,1,no genre,1,online,No age info
171,0,1,no genre,1,Multiplayer,No age info
171,1,5,Indie,3,Steam Achievements,No age info
171,1,4,Racing,3,Steam Achievements,No age info
171,4,6,Indie,4,Steam Achievements,No age info
170,5,2,Adventure,4,Great Soundtrack,No age info
170,2,2,Simulation,1,Steam Achievements,No age info
170,2,3,Action,5,Steam Achievements,No age info
170,6,1,Strategy,1,Steam Achievements,No age info
170,3,3,Action,2,Great Soundtrack,No age info
170,2,1,Strategy,0,exclusive,No age info
170,0,2,Shooter,0,no tag,No age info
170,3,3,Indie,1,steam-trading-cards,No age info
170,1,2,Action,1,no tag,No age info
170,4,3,Indie,1,steam-trading-cards,No age info
170,1,1,Racing,1,Multiplayer,No age info
170,1,2,Action,2,Multiplayer,No age info
170,1,1,Action,2,Multiplayer,No age info
170,2,3,Casual,1,steam-trading-cards,No age info
170,1,3,Indie,1,Multiplayer,No age info
170,4,2,Adventure,2,Steam Achievements,No age info
170,1,3,Action,1,Atmospheric,No age info
170,1,1,no genre,1,Full controller support,No age info
170,3,3,Indie,1,Steam Achievements,No age info
170,4,3,Indie,1,Steam Achievements,No age info
170,3,3,Indie,1,Steam Achievements,No age info
170,6,1,Action,1,Steam Achievements,No age info
170,3,3,Indie,3,Steam Achievements,No age info
170,1,7,Puzzle,6,Steam Achievements,No age info
170,0,1,Racing,1,online,No age info
170,1,4,Action,5,Steam Achievements,No age info
170,2,4,Indie,3,Multiplayer,No age info
170,3,3,Sports,3,Steam Achievements,No age info
170,1,6,Puzzle,4,Steam Achievements,No age info
169,3,2,RPG,2,Full controller support,No age info
169,5,2,Indie,4,Full controller support,No age info
169,1,1,Massively Multiplayer,1,Multiplayer,Teen
169,0,3,RPG,0,RPG,Teen
169,2,6,Racing,6,Steam Achievements,Teen
169,0,1,Strategy,0,Multiplayer,Teen
169,0,6,Action,0,Multiplayer,Teen
169,0,3,Adventure,0,no tag,Teen
169,2,1,RPG,0,no tag,Teen
169,5,1,Adventure,1,Steam Achievements,Teen
169,2,1,Casual,1,Steam Achievements,Teen
169,1,2,Action,2,Steam Cloud,Teen
169,4,4,Casual,4,Steam Achievements,Teen
169,4,2,Indie,2,steam-trading-cards,Teen
169,4,1,Casual,1,Steam Achievements,Teen
169,1,1,Massively Multiplayer,1,Multiplayer,Teen
169,3,7,Action,5,Steam Achievements,Teen
169,1,1,Indie,2,Steam Cloud,Teen
169,6,2,RPG,2,Steam Achievements,Teen
169,3,4,Indie,2,steam-trading-cards,Teen
169,0,3,Action,2,puzzles,Teen
169,66,1,RPG,1,JRPG,Teen
169,1,2,Strategy,1,War,No age info
168,1,1,Action,1,Multiplayer,No age info
168,2,4,Indie,6,Steam Achievements,No age info
168,1,1,Indie,1,Violent,No age info
168,0,3,Action,0,no tag,No age info
168,2,1,RPG,0,no tag,No age info
168,0,1,Adventure,1,exclusive,No age info
168,8,1,Shooter,1,exclusive,No age info
168,1,4,Action,1,no tag,No age info
168,1,2,Indie,1,Steam Achievements,No age info
168,4,1,Indie,1,steam-trading-cards,No age info
168,1,1,RPG,1,Multiplayer,No age info
168,4,1,Simulation,1,Steam Achievements,No age info
168,2,2,Adventure,2,Steam Achievements,No age info
168,5,3,Indie,1,Steam Achievements,No age info
168,4,1,Adventure,2,Steam Achievements,No age info
168,4,4,Indie,2,Steam Achievements,No age info
168,1,3,Indie,2,Steam Achievements,No age info
168,3,3,Indie,2,Steam Achievements,No age info
168,4,2,Adventure,1,Steam Achievements,No age info
168,1,3,Simulation,1,Steam Achievements,No age info
168,9,2,Action,2,Steam Achievements,No age info
168,1,1,Casual,1,Steam Achievements,No age info
168,1,2,RPG,2,Multiplayer,No age info
168,1,4,Racing,2,Multiplayer,No age info
168,5,2,Fighting,3,2D,No age info
168,1,2,Casual,2,Steam Achievements,No age info
167,2,2,Indie,4,Steam Achievements,No age info
167,3,6,Indie,5,Steam Achievements,No age info
167,0,2,Adventure,1,exclusive,No age info
167,1,4,Arcade,5,Steam Achievements,No age info
167,4,1,RPG,1,Steam Achievements,No age info
167,4,2,Action,2,Steam Achievements,No age info
167,0,1,Racing,1,combat,No age info
167,1,5,Shooter,2,Multiplayer,No age info
167,1,3,Action,2,Partial Controller Support,No age info
